Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
35624,0,0.404642,34,3,0.68666,4810.68,30,0,0,1,0.0
35625,0,0.187679,44,0,1.463116,5110.49,30,0,6,0,0.0
35626,0,0.551703,48,1,2.247518,,30,1,4,0,0.0
35627,0,0.184043,62,0,1.034097,,30,0,1,1,2.0
35628,0,0.456519,37,0,1.337944,4010.33,30,1,10,0,0.0
35629,0,0.268208,38,1,2.701676,10317.8,30,0,10,1,0.0
35630,0,0.634608,35,0,0.749913,10604.62,30,0,0,0,8.0
35631,0,0.490971,26,0,2.278327,8673.38,30,0,8,0,3.0
35632,0,0.2176,30,0,0.578351,,30,1,2,0,2.0
35633,0,0.285925,67,0,1.160742,8188.19,30,0,1,0,3.0
35634,0,0.329267,47,0,2.132742,4326.01,30,1,2,0,2.0
35635,0,0.162183,32,0,0.773057,,30,0,3,0,0.0
35636,0,0.613917,36,0,3.559397,6214.71,30,1,1,0,0.0
35637,0,0.402923,44,0,1.92709,6463.99,30,0,10,0,0.0
35638,0,0.25487,37,0,1.340158,7128.41,30,0,10,0,2.0
35639,0,0.371565,46,0,2.392663,2515.88,30,0,7,0,3.0
35640,0,0.247985,70,0,1.817442,6131.31,30,0,0,0,0.0
35641,0,0.151009,44,0,0.697756,7540.21,30,0,1,0,1.0
35642,0,0.142565,73,0,0.794513,7744.18,30,1,10,0,0.0
35643,0,0.140262,70,0,1.824219,8839.94,30,1,6,0,0.0
35644,0,0.493189,65,1,1.118442,13142.88,30,0,0,2,
35645,0,0.623747,50,0,1.017308,4222.23,30,0,0,0,3.0
35646,0,0.052491,62,0,0.538417,14629.88,30,0,7,0,3.0
35647,0,0.956538,41,1,1.624592,5181.0,30,0,2,0,0.0
35648,0,0.551123,48,0,0.434456,,30,0,3,0,0.0
35649,1,0.487293,56,0,1.22625,7139.96,30,1,10,0,0.0
35650,0,0.8161,25,0,1.013908,3179.79,30,0,7,0,0.0
35651,0,0.201746,60,0,0.76765,3346.64,30,0,0,0,2.0
35652,0,0.222532,25,1,1.388983,6087.86,30,0,3,0,0.0
35653,0,0.217952,29,0,0.748844,3842.15,30,0,0,0,1.0
35654,0,0.524545,67,3,1.467386,7293.57,30,0,5,0,2.0
35655,0,0.328855,49,0,1.704842,9105.73,30,0,6,0,
35656,0,0.242505,57,0,1.413516,2506.98,30,0,2,1,2.0
35657,0,0.435555,66,0,0.438461,19912.69,30,0,10,0,2.0
35658,0,0.129027,47,1,0.701891,4767.94,30,0,5,0,6.0
35659,0,0.189739,23,2,0.74216,3097.43,30,0,0,1,0.0
35660,0,0.346509,27,0,1.950491,9759.54,30,0,2,0,5.0
35661,0,0.690177,39,0,2.146801,6846.47,30,1,1,0,0.0
35662,0,0.257464,28,1,1.530481,6603.63,30,0,1,0,
35663,0,0.379899,68,0,3.993978,5698.72,30,0,4,0,0.0
35664,0,0.54959,64,0,0.774649,6004.98,30,0,2,0,0.0
35665,1,0.683678,41,1,1.114228,2755.65,30,0,0,0,2.0
35666,0,0.333613,66,1,0.394797,4234.55,30,1,0,2,3.0
35667,0,0.394325,33,0,2.313019,,30,0,5,0,2.0
35668,0,0.294033,63,0,2.844503,5898.29,30,0,3,0,2.0
35669,0,0.184316,53,3,2.823278,4421.33,30,0,0,0,0.0
35670,0,0.757843,36,0,1.416115,,30,0,10,0,2.0
35671,0,1.000816,26,0,1.654404,6973.05,30,1,2,0,2.0
35672,0,0.062008,25,0,1.526885,2676.0,30,0,10,0,2.0
35673,0,0.356277,69,1,1.4696,2574.34,30,0,3,0,3.0
35674,0,0.517099,40,0,1.588674,3215.55,30,0,0,0,3.0
35675,0,0.679144,70,0,0.657047,,30,0,4,2,2.0
35676,0,0.611524,36,1,1.292756,2803.5,30,0,5,0,3.0
35677,0,0.474078,71,0,1.424208,,30,0,0,0,0.0
35678,0,0.231799,35,1,0.809998,6318.77,30,0,1,2,1.0
35679,0,0.500621,72,1,3.757534,3988.53,30,0,0,0,4.0
35680,0,0.092136,41,0,1.175993,10456.58,30,0,0,0,0.0
35681,1,0.939854,36,1,3.099199,4864.17,30,0,10,1,2.0
35682,0,0.292718,65,0,0.700316,8312.64,30,0,1,0,0.0
35683,0,0.786677,47,0,0.689123,,30,0,6,0,3.0
35684,0,0.450501,46,1,2.04575,2991.48,30,0,1,1,1.0
35685,0,0.211498,64,2,1.676933,1438.55,30,0,4,0,2.0
35686,0,0.282347,63,1,1.573061,4124.28,30,0,0,0,0.0
35687,0,0.0856,31,2,1.689295,5795.28,30,0,1,0,2.0
35688,0,0.143394,31,1,2.059129,2706.4,30,0,1,0,1.0
35689,0,0.393836,68,0,0.308876,3275.74,30,0,1,2,4.0
35690,0,0.517146,24,0,1.188095,14891.67,30,0,1,1,2.0
35691,0,0.489405,56,0,1.022374,10067.63,30,0,1,0,0.0
35692,0,0.542702,27,0,0.654878,,30,0,10,0,1.0
35693,0,0.04089,47,0,0.227227,8235.92,30,0,0,0,3.0
35694,0,0.168904,34,0,0.712486,4225.76,30,1,3,0,0.0
35695,0,0.200544,26,0,0.414889,,30,0,0,0,5.0
35696,0,0.184628,72,0,0.514512,3154.95,30,0,0,0,3.0
35697,0,0.098086,55,0,1.585694,,30,0,2,0,1.0
35698,0,0.184567,27,2,0.761299,4300.11,30,0,5,0,1.0
35699,0,0.640718,34,0,2.281281,,30,0,1,0,2.0
35700,1,0.642563,58,1,1.098477,,30,0,0,3,3.0
35701,0,0.162266,29,0,1.587624,1059.23,30,1,3,0,0.0
35702,0,0.258028,38,0,1.544163,,30,0,3,0,3.0
35703,0,0.544064,36,1,0.418608,,30,0,1,0,8.0
35704,0,0.521848,68,0,0.868043,5066.3,30,0,0,0,2.0
35705,0,0.739418,43,0,1.857113,,30,0,7,1,0.0
35706,0,0.432221,56,1,2.257277,,30,0,1,0,1.0
35707,0,0.682173,35,0,1.725397,3755.18,30,1,0,0,
35708,0,0.879747,39,0,1.026551,4161.9,30,0,10,1,
35709,0,0.843454,37,1,1.154086,6677.42,30,0,0,0,3.0
35710,0,0.387614,56,0,0.962874,,30,0,4,0,4.0
35711,0,0.61227,24,1,1.554508,4849.67,30,0,1,0,4.0
35712,0,0.19367,38,0,1.494086,,30,0,1,0,1.0
35713,0,0.238133,47,1,3.575123,2480.67,30,0,4,0,
35714,0,0.19901,69,1,1.22878,,30,0,0,0,0.0
35715,0,0.237486,53,0,3.430596,2584.01,30,1,0,0,2.0
35716,0,0.143821,50,1,3.887919,7700.08,30,0,4,0,2.0
35717,0,0.416117,73,0,1.129226,11204.96,30,1,2,0,4.0
35718,0,0.473185,38,1,2.347609,5005.96,30,0,0,0,0.0
35719,0,0.08883,59,0,1.39874,6749.55,30,0,3,0,2.0
35720,0,0.182915,24,0,0.529789,18377.55,30,0,7,0,2.0
35721,0,0.312931,58,0,1.383117,2865.06,30,0,8,0,0.0
35722,0,0.435517,53,0,0.864056,6007.28,30,0,5,1,0.0
35723,0,0.314387,36,3,1.010202,5185.82,30,0,6,1,1.0
35724,0,0.167844,68,0,1.212763,5867.66,30,0,5,0,1.0
35725,0,0.184946,43,4,0.77069,8429.12,30,0,6,0,1.0
35726,0,0.630721,24,0,1.062477,3716.55,30,0,1,0,4.0
35727,0,0.092995,51,0,1.481865,3526.92,30,0,10,0,0.0
35728,0,0.049804,54,0,1.298207,5527.1,30,0,0,0,0.0
35729,1,0.478281,35,2,0.958418,,30,0,1,0,1.0
35730,0,0.339071,36,3,0.44719,4636.46,30,0,1,0,3.0
35731,1,0.714346,38,3,0.696713,4126.28,30,1,2,0,1.0
35732,0,0.447242,67,0,3.302092,5226.23,30,0,1,0,0.0
35733,0,0.264006,51,0,0.499775,6992.8,30,1,0,0,0.0
35734,0,0.495129,32,0,1.078947,,30,0,10,0,0.0
35735,0,0.432999,38,1,1.013025,3508.73,30,1,3,0,0.0
35736,0,0.393039,22,0,0.865303,6208.67,30,0,9,0,1.0
35737,0,0.151809,72,0,0.497486,6067.67,30,0,3,0,1.0
35738,0,0.6059,57,0,0.560814,,30,0,10,0,0.0
35739,0,0.329356,33,0,0.954635,7652.83,30,0,0,0,0.0
35740,0,0.729184,37,0,0.916179,15287.83,30,0,3,1,3.0
35741,0,0.721988,36,0,1.49883,1926.55,30,0,4,0,6.0
35742,0,0.179736,71,1,0.46696,4989.6,30,1,6,0,0.0
35743,0,0.175985,55,1,1.799815,6486.47,30,1,0,1,2.0
35744,0,0.290342,26,0,1.23855,6417.36,30,0,10,0,3.0
35745,0,0.268386,40,0,1.513019,2401.46,30,0,0,0,4.0
35746,0,0.438309,73,0,0.756386,12295.59,30,0,0,0,1.0
35747,0,0.714664,34,0,1.763694,5313.81,14,0,0,0,1.0
35748,0,0.441343,32,1,0.560162,4051.68,30,0,4,0,6.0
35749,0,0.468941,26,2,1.638716,4756.37,30,0,2,0,1.0
35750,0,0.432727,24,1,1.936467,5824.19,30,0,10,0,1.0
35751,0,0.26131,54,0,3.399599,6430.18,30,0,2,0,0.0
35752,0,0.384597,74,0,0.793032,3345.68,30,1,0,0,0.0
35753,0,0.431338,60,0,1.0925,4260.81,30,0,10,0,
35754,0,0.391606,23,2,2.469718,9058.14,30,0,1,0,0.0
35755,0,0.390735,52,0,1.202009,6051.32,30,0,2,0,0.0
35756,0,0.438942,71,0,1.30849,3483.07,30,0,2,0,0.0
35757,0,0.374462,74,3,1.47748,5559.71,30,0,9,0,0.0
35758,0,0.420819,40,0,0.407381,4551.67,30,0,1,0,8.0
35759,0,0.33746,48,0,0.776213,17569.41,30,0,0,0,1.0
35760,0,0.391492,57,1,2.168895,4319.22,30,1,1,0,3.0
35761,1,0.317188,43,0,2.929304,3351.96,30,2,7,0,0.0
35762,1,0.318052,33,0,1.690431,6857.61,30,0,5,0,1.0
35763,0,0.368627,37,0,0.493816,2785.48,30,1,8,0,2.0
35764,0,0.672328,28,0,0.587074,1033.79,30,0,2,0,3.0
35765,0,0.118564,40,0,2.63842,1699.84,30,1,9,1,0.0
35766,0,0.651315,72,1,1.402639,,30,0,1,0,7.0
35767,1,0.367683,28,0,5.0,7584.53,30,0,9,1,1.0
35768,0,0.374902,28,1,0.913601,10290.33,30,1,0,0,0.0
35769,0,0.331853,72,1,3.583858,2833.07,30,0,7,0,0.0
35770,0,0.235589,33,1,1.289389,,30,0,1,1,0.0
35771,0,0.435285,39,0,4.178727,,30,0,1,1,3.0
35772,0,0.326253,45,0,1.426828,5947.03,30,0,10,0,0.0
35773,0,0.240053,68,2,0.707816,,30,0,4,0,5.0
35774,0,0.790935,38,1,2.088648,7560.94,30,0,0,0,2.0
35775,0,0.34397,52,1,1.477167,3366.23,30,0,0,0,1.0
35776,0,0.709139,39,0,0.721144,4328.04,30,0,7,0,1.0
35777,0,0.299094,36,0,1.304992,5339.25,30,0,3,0,0.0
35778,0,0.773761,61,1,1.58803,,30,1,1,0,5.0
35779,0,0.603533,24,0,3.111984,9318.01,30,0,1,0,4.0
35780,0,0.60029,39,1,3.433535,6520.53,30,0,1,2,1.0
35781,0,0.583158,55,0,1.04475,4913.77,30,0,5,2,2.0
35782,0,0.327817,45,3,1.967687,7186.14,30,0,0,0,4.0
35783,0,0.082311,35,1,1.05132,3401.87,30,0,7,0,1.0
35784,0,0.278236,72,0,0.407136,4299.75,30,0,0,0,4.0
35785,0,0.023548,45,0,1.094752,8931.36,30,0,2,0,3.0
35786,0,0.07976,61,0,1.906077,4987.99,30,0,0,0,1.0
35787,1,0.57472,38,0,0.775522,4149.02,30,2,5,2,6.0
35788,0,0.355042,51,1,1.700956,8491.19,30,0,4,0,6.0
35789,0,0.463584,62,0,0.966816,8995.78,30,0,10,0,1.0
35790,0,0.229782,35,1,0.835775,6116.65,30,0,5,2,0.0
35791,0,0.203674,55,1,0.443385,5240.67,30,0,2,0,1.0
35792,0,0.381744,63,1,1.169172,1747.75,30,0,0,0,0.0
35793,0,0.390965,68,0,1.531834,7663.7,30,0,1,3,0.0
35794,0,0.649792,56,0,0.950603,16383.63,30,0,1,0,2.0
35795,0,0.387174,42,0,1.811786,4831.36,30,0,3,0,2.0
35796,0,0.10779,29,0,0.514689,4866.48,30,0,0,0,0.0
35797,0,0.322935,39,0,0.803768,9653.07,30,0,3,0,2.0
35798,0,0.277117,27,0,1.514784,5405.2,30,0,1,1,0.0
35799,0,0.661013,22,0,1.258914,8870.48,30,0,3,0,7.0
35800,0,0.94921,62,1,0.540116,2931.86,30,0,10,0,1.0
35801,0,0.873515,72,0,1.442466,7297.65,30,0,3,0,2.0
35802,0,0.239787,22,0,2.407479,4671.74,30,0,4,1,1.0
35803,0,0.18966,73,0,1.232167,12656.71,30,0,2,0,4.0
35804,0,0.566409,34,0,0.719301,2798.66,30,0,0,0,2.0
35805,0,0.363641,49,0,2.11821,,30,0,2,0,0.0
35806,0,0.322865,42,0,0.926656,,30,0,0,1,1.0
35807,0,0.494817,64,2,0.999232,,30,0,3,0,0.0
35808,0,0.901348,26,0,2.40323,7080.66,30,0,2,0,1.0
35809,0,0.102696,24,0,2.777191,6711.1,30,0,0,0,1.0
35810,0,0.190312,25,0,1.021746,6024.51,30,0,3,0,8.0
35811,0,0.499781,67,0,0.660726,7520.52,30,1,10,0,0.0
35812,0,1.011333,31,3,1.457523,3564.31,30,0,0,0,1.0
35813,0,0.326836,22,2,4.25397,,30,0,9,1,0.0
35814,1,0.792468,70,0,1.596326,4469.35,30,1,5,0,3.0
35815,0,0.49585,56,2,0.80723,6508.93,30,0,3,0,0.0
35816,1,0.093244,47,5,1.727171,4972.13,30,0,3,0,4.0
35817,0,0.379248,43,3,1.094169,,30,0,3,1,0.0
35818,0,0.94663,73,0,1.341248,2576.18,30,0,10,0,5.0
35819,0,0.826905,22,0,1.072106,,30,0,7,0,2.0
35820,0,0.378375,57,0,0.660325,,30,0,2,0,1.0
35821,0,0.124924,69,1,1.717862,7327.83,30,0,3,0,1.0
35822,0,0.278011,26,0,0.639079,5739.99,30,0,2,1,0.0
35823,0,0.577783,34,0,1.177124,3779.03,30,0,3,0,2.0
35824,0,0.275331,70,0,2.944539,,30,0,1,0,1.0
35825,0,0.802458,29,0,2.410101,,30,0,1,0,0.0
35826,0,0.368964,43,1,1.123706,7057.32,30,0,2,0,0.0
35827,0,0.615213,56,2,0.964255,,30,0,0,0,1.0
35828,0,0.568653,29,1,1.091974,3028.65,30,0,2,0,7.0
35829,0,0.466616,40,0,1.865753,7147.36,30,0,0,1,1.0
35830,0,0.855337,45,0,1.635666,7406.65,30,0,10,1,2.0
35831,0,0.380118,40,0,1.435093,6742.11,30,0,1,0,0.0
35832,0,0.599316,26,1,2.426883,,30,1,7,0,0.0
35833,0,0.783953,22,0,0.745336,5769.66,30,0,6,0,4.0
35834,0,0.298128,70,0,0.809086,3517.06,30,0,2,0,1.0
35835,1,0.573615,56,1,1.072023,10196.39,30,0,0,0,1.0
35836,0,0.317757,65,1,0.746515,3609.29,30,1,0,0,0.0
35837,0,0.161323,54,1,1.159393,1871.34,30,0,2,1,5.0
35838,0,0.04154,41,0,1.251835,,30,0,10,0,1.0
35839,0,0.349197,50,0,1.156487,,30,0,0,0,1.0
35840,0,0.440133,34,1,1.993771,13608.93,30,0,1,0,1.0
35841,0,0.364592,47,1,3.054053,7912.05,30,0,1,0,2.0
35842,0,0.08225,56,0,5.0,18538.6,30,0,1,0,4.0
35843,0,0.322181,36,2,1.121099,2105.23,30,1,1,0,0.0
35844,0,0.627356,32,0,2.846966,1560.33,30,0,3,0,0.0
35845,0,0.371701,31,0,0.635509,13548.63,30,0,2,0,0.0
35846,0,0.521328,67,1,1.41634,5177.35,30,0,0,1,1.0
35847,0,0.049471,71,0,2.326465,4887.84,30,2,10,0,5.0
35848,0,0.196094,32,0,0.327596,13154.04,30,1,3,0,8.0
35849,0,0.33238,52,0,1.659955,15918.06,30,0,8,0,0.0
35850,0,0.469444,22,0,0.972075,3947.95,30,0,5,0,5.0
35851,0,0.462754,55,0,0.740902,6599.77,30,0,10,0,
35852,0,0.162248,27,0,0.543639,6430.03,30,2,8,0,2.0
35853,0,0.522846,59,1,1.401282,14219.07,30,0,4,0,0.0
35854,0,0.301214,58,0,1.476176,8030.11,30,0,3,0,0.0
35855,0,1.041575,22,0,2.099507,1984.39,30,0,1,1,0.0
35856,0,0.743904,30,0,0.673075,6638.47,30,0,0,0,
35857,0,0.599447,53,0,0.547889,6280.07,30,0,3,0,
35858,0,0.656985,59,0,0.910752,7411.43,30,0,2,0,5.0
35859,0,0.150857,54,0,3.219011,3938.9,30,0,8,1,0.0
35860,0,0.419315,65,0,3.135581,4491.57,30,1,4,0,0.0
35861,0,0.18081,72,0,0.342953,8889.77,30,0,0,0,2.0
35862,0,0.350116,69,1,2.557396,2820.33,30,0,1,0,2.0
35863,0,0.857347,24,1,2.928004,1875.19,30,0,4,0,0.0
35864,0,0.674721,22,0,1.055857,7833.07,30,0,2,0,0.0
35865,0,0.365843,60,1,4.272847,5110.16,30,0,4,0,1.0
35866,0,0.471658,60,0,0.873088,8638.04,30,0,0,0,1.0
35867,0,0.370865,48,1,1.959137,,30,0,10,0,0.0
35868,0,0.326486,71,0,2.225783,2998.52,30,0,2,0,2.0
35869,1,0.282834,46,1,4.756255,1667.64,30,0,9,0,0.0
35870,0,0.707218,38,0,0.595126,4927.67,30,0,4,0,2.0
35871,0,0.467804,64,0,2.15572,,30,0,0,0,3.0
35872,0,1.050589,71,0,0.824342,7999.18,30,0,1,0,4.0
35873,0,0.439,74,1,3.423785,12501.64,30,0,1,0,0.0
35874,0,0.205211,73,0,0.62897,4169.63,30,0,10,0,0.0
35875,0,0.329762,68,0,3.077769,5094.81,30,0,0,0,0.0
35876,0,0.468373,66,0,1.402247,7420.0,30,0,1,0,3.0
35877,0,0.551773,66,1,0.858037,5840.55,30,0,6,1,8.0
35878,0,0.145488,39,0,0.238272,6819.3,30,1,1,0,0.0
35879,0,0.471572,63,0,4.578206,4103.23,30,0,2,0,6.0
35880,1,0.271298,48,0,5.0,3865.15,30,1,10,3,1.0
35881,0,0.216321,30,1,3.33524,5474.91,30,0,1,0,1.0
35882,0,0.208674,63,1,0.692708,2885.91,30,0,2,0,0.0
35883,0,0.268623,48,0,0.937766,1825.67,23,0,3,0,1.0
35884,0,0.30119,48,1,2.11631,4238.0,30,0,1,0,0.0
35885,0,0.279478,52,0,1.052529,8395.78,30,0,0,0,1.0
35886,0,0.763027,69,0,2.118616,4885.48,30,0,1,0,0.0
35887,0,0.58591,52,1,0.984413,9283.03,30,1,9,0,2.0
35888,0,0.143791,49,0,2.720339,9334.91,30,0,3,0,0.0
35889,0,0.656465,70,1,3.720653,7968.75,30,0,1,0,
35890,0,0.272264,44,0,1.348188,,30,0,7,0,3.0
35891,0,0.422317,44,0,0.816509,5173.47,30,1,10,0,1.0
35892,0,0.03202,39,1,1.075067,9210.52,30,0,2,0,2.0
35893,0,0.200499,31,0,0.792455,,30,0,2,1,3.0
35894,0,0.200997,43,0,1.300911,6012.72,30,0,3,2,2.0
35895,0,0.798141,44,0,1.903199,,30,1,3,0,0.0
35896,0,0.397567,56,0,2.116742,2512.55,30,0,0,0,0.0
35897,0,0.24691,57,0,2.393629,11631.21,30,0,4,0,2.0
35898,0,0.437796,64,0,1.033809,7590.16,30,0,1,0,3.0
35899,0,0.790508,35,0,0.673888,,30,0,5,2,0.0
35900,1,0.324078,30,3,2.015739,11274.65,30,0,6,1,1.0
35901,0,0.584318,22,0,1.947151,6871.54,30,0,2,1,5.0
35902,0,0.692484,68,0,2.587135,5122.43,30,0,1,0,1.0
35903,0,0.299973,62,2,0.700377,6307.65,30,0,0,0,0.0
35904,0,0.102412,59,2,1.098657,4560.23,30,0,4,0,0.0
35905,0,0.312579,63,0,1.5877,,30,0,4,0,0.0
35906,0,1.066605,55,1,1.114198,5224.54,30,0,2,0,0.0
35907,0,0.763777,29,0,0.503572,2446.71,30,0,5,0,8.0
35908,0,0.273579,70,0,1.228022,9968.99,30,0,5,0,0.0
35909,0,0.56779,43,0,1.972685,8896.19,30,1,4,0,4.0
35910,0,0.33648,50,1,1.183797,7029.43,30,0,8,0,0.0
35911,1,0.792637,27,3,2.775099,,30,0,3,1,3.0
35912,0,0.599452,53,0,1.665446,2991.96,30,0,6,0,1.0
35913,0,0.406615,70,0,2.98318,9152.71,30,0,3,0,0.0
35914,0,0.889096,34,1,3.219725,4817.49,30,0,3,0,2.0
35915,0,0.225978,57,2,0.983166,8431.39,30,0,1,0,0.0
35916,0,0.537205,27,0,0.776651,4859.74,30,0,0,0,0.0
35917,0,0.403589,61,0,0.209932,3970.56,30,0,0,1,5.0
35918,0,0.698231,62,1,2.492934,3940.68,30,1,2,1,1.0
35919,0,0.773796,27,0,1.559242,,30,0,1,1,1.0
35920,0,0.308365,60,0,1.221403,6368.78,30,0,3,0,2.0
35921,0,0.491248,63,1,1.544909,7434.61,30,0,5,0,
35922,0,0.61254,61,0,0.898096,4252.61,30,0,8,1,
35923,0,0.300126,71,0,0.942251,,30,0,10,0,1.0
35924,0,0.301005,39,0,0.578401,10289.12,30,0,0,0,0.0
35925,0,0.080779,56,2,1.390197,,30,0,1,0,1.0
35926,0,0.435676,63,0,1.2087,4518.46,30,0,0,0,0.0
35927,0,0.102798,32,0,1.164466,11317.33,30,0,8,0,0.0
35928,0,0.11957,69,0,2.165714,,30,0,0,0,3.0
35929,0,0.390387,28,1,3.060827,,30,0,6,1,6.0
35930,0,0.346971,60,0,0.630385,14194.36,30,0,0,0,0.0
35931,0,0.085532,44,1,0.582358,,30,0,0,0,3.0
35932,0,0.551131,70,2,0.575066,6843.94,30,0,9,0,1.0
35933,0,0.271863,45,0,1.195431,3462.35,30,0,0,0,0.0
35934,0,0.88304,69,0,2.046017,5709.75,30,0,1,1,0.0
35935,0,0.551702,49,0,2.724637,,30,0,0,0,0.0
35936,0,0.508665,68,2,1.517262,2233.59,30,0,10,0,1.0
35937,0,0.42746,24,2,1.189008,10164.71,30,0,1,0,2.0
35938,0,0.135921,50,0,0.940585,3140.71,30,0,7,0,3.0
35939,0,0.627247,43,1,0.509122,6109.86,30,0,2,0,4.0
35940,0,0.713981,24,1,1.488606,,30,0,4,0,2.0
35941,0,0.541438,49,0,1.404242,9076.38,30,0,0,1,1.0
35942,0,0.502622,56,0,1.153161,5953.6,30,0,1,0,1.0
35943,0,0.303054,71,0,1.255837,2136.79,30,0,5,2,1.0
35944,0,0.208417,74,0,0.980221,3505.15,30,1,5,0,1.0
35945,0,0.203322,31,0,2.439769,8833.95,30,0,6,0,5.0
35946,1,0.723745,57,2,4.320643,,30,0,1,0,0.0
35947,0,1.011769,52,1,1.637407,2912.35,30,0,10,0,3.0
35948,0,0.865474,63,1,0.366749,16146.4,30,0,2,0,0.0
35949,0,0.304093,44,0,1.203783,7032.35,30,0,0,0,0.0
35950,0,0.72169,53,0,2.472191,8971.77,30,0,2,0,0.0
35951,0,0.171116,69,4,1.357525,7777.38,30,0,2,0,1.0
35952,0,0.271149,45,1,1.96683,15016.8,30,0,5,0,1.0
35953,0,0.470212,31,0,1.161765,8134.58,30,1,1,1,0.0
35954,0,0.484753,57,3,3.183657,,30,0,7,0,2.0
35955,0,0.311507,31,0,1.776086,7054.52,1,0,1,0,2.0
35956,1,0.509747,46,0,0.684156,4692.79,30,0,2,1,2.0
35957,0,0.414087,64,0,3.9035,8899.58,30,0,8,0,0.0
35958,0,0.186567,30,1,4.148467,,30,0,1,0,8.0
35959,0,0.707306,55,0,2.029275,3694.95,30,0,10,0,4.0
35960,0,0.557062,28,0,0.263494,7808.3,30,0,10,0,3.0
35961,0,0.053571,35,0,0.936894,1949.48,30,0,3,1,6.0
35962,0,0.349868,25,0,1.031535,6388.73,30,0,1,0,3.0
35963,0,0.577111,35,0,1.532598,9227.12,30,0,0,0,1.0
35964,0,0.459134,68,0,1.275519,9793.74,30,1,3,0,1.0
35965,0,0.251684,59,0,0.572292,,30,0,5,0,1.0
35966,0,0.864533,69,0,0.975776,7944.68,30,1,1,1,2.0
35967,0,0.420346,70,0,1.002408,,30,0,0,1,3.0
35968,0,0.473683,56,1,1.1656,7468.44,30,0,2,0,0.0
35969,0,0.277301,26,0,1.145648,6000.83,30,0,0,0,8.0
35970,0,0.758442,24,1,0.422529,4097.38,30,1,7,0,0.0
35971,0,1.080251,39,0,5.0,2996.74,30,1,4,0,1.0
35972,0,0.058953,40,1,0.568929,6630.29,30,0,10,0,0.0
35973,0,0.626758,35,0,2.052862,7108.77,30,0,7,0,4.0
35974,0,0.151454,38,0,1.075645,7569.6,30,0,1,0,3.0
35975,0,0.941871,42,2,2.001301,7675.49,30,0,0,0,5.0
35976,0,0.657121,66,3,0.888053,3188.88,30,0,8,0,0.0
35977,0,0.131275,66,0,1.185765,6012.56,30,1,0,0,0.0
35978,0,0.389573,31,2,1.655475,5842.93,30,0,2,0,0.0
35979,0,0.458369,25,0,2.443975,,30,1,5,0,1.0
35980,0,0.392147,60,0,2.193786,2138.44,30,0,7,0,3.0
35981,0,0.499643,65,0,2.462982,,30,0,9,1,1.0
35982,0,0.101384,63,0,0.537852,2410.97,30,0,0,0,1.0
35983,0,0.258129,62,1,1.571518,11945.26,30,0,5,1,1.0
35984,0,0.873943,46,0,0.825381,14615.95,30,0,0,0,0.0
35985,0,0.192262,73,0,0.433034,3957.4,30,0,0,0,2.0
35986,0,0.432147,35,2,0.691028,6069.22,30,0,5,0,1.0
35987,1,0.696638,63,0,1.781005,,30,0,2,2,1.0
35988,0,0.591956,30,1,1.207705,3517.78,30,0,1,1,
35989,0,0.149601,60,2,0.88468,,30,0,2,1,7.0
35990,0,0.850147,31,0,1.300372,,30,0,3,0,2.0
35991,0,0.181062,37,0,0.986958,,30,0,8,0,3.0
35992,0,0.506246,35,0,1.997117,1549.97,30,0,1,0,1.0
35993,0,0.744898,37,0,0.738651,5521.0,30,0,4,0,1.0
35994,0,0.233158,62,0,0.660233,3300.49,30,0,0,1,0.0
35995,0,0.401323,62,0,0.624955,10473.71,30,0,4,0,0.0
35996,0,0.276456,46,0,1.061441,,30,0,3,2,0.0
35997,0,0.925893,57,1,0.731927,4510.49,30,0,1,0,1.0
35998,0,0.432601,69,2,0.449484,7685.85,30,0,2,0,3.0
35999,0,0.563954,65,1,1.067939,5327.61,30,0,1,0,1.0
36000,0,0.349217,27,0,0.941898,3899.16,30,0,2,0,0.0
36001,0,0.87064,39,0,0.347969,1915.89,30,0,1,1,5.0
36002,0,0.3794,24,1,1.160094,2631.72,30,0,6,0,0.0
36003,0,0.623736,69,0,1.355247,3727.21,30,0,7,1,3.0
36004,0,0.267065,67,2,1.207741,8521.59,30,1,10,1,1.0
36005,0,0.521461,48,0,0.640862,6392.08,30,0,1,0,1.0
36006,0,0.616823,62,0,2.902727,10021.76,30,0,0,0,0.0
36007,1,0.227919,36,4,1.359105,8778.21,30,1,2,0,1.0
36008,0,0.238517,39,1,0.751271,2566.36,30,0,2,0,2.0
36009,0,0.274404,54,0,1.335767,,30,0,10,0,0.0
36010,0,0.667451,43,0,1.326231,5986.02,30,0,2,1,2.0
36011,0,0.534661,29,0,1.436686,5383.51,30,0,0,0,2.0
36012,0,0.380258,26,0,0.628667,14890.95,30,1,0,0,1.0
36013,0,0.329309,70,0,0.88995,,30,0,7,0,0.0
36014,0,0.41201,43,0,0.689426,4507.86,30,0,0,0,2.0
36015,0,0.393648,34,0,1.339262,1944.58,30,0,5,0,0.0
36016,0,0.030275,37,1,0.637452,7767.04,30,0,1,0,0.0
